categoria,subcategoria,subcategoriaId,formularioId,sectorId,arquetipo,consumo,planRecomendado,planSchemaId,planMinimoSostenible,debeSubirPlan,precioMensualMXN,ivaIncluido,costoStorageMXN,costoEgressMXN,costoFirestoreMXN,costoFijoOpsMXN,costoTotalMXN,costoViralMXN,comisionPasarelaMXN,margenBrutoMXN,margenNetoMXN,margenNetoPct,semaforo,riesgoCosto,indiceRiesgoCosto,justificacionTecnica,justificacionComercial
Servicios Profesionales,Consultoría Financiera,consultoria-financiera,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Consultoría de Negocios,consultoria-de-negocios,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Recursos Humanos,recursos-humanos,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Reclutamiento y Selección,reclutamiento-y-seleccion,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Estudios Socioeconómicos,estudios-socioeconomicos,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Capacitación Empresarial,capacitacion-empresarial,negocio_empresa,profesionales,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Servicios Profesionales,Coaching Ejecutivo,coaching-ejecutivo,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Traducción e Interpretación,traduccion-e-interpretacion,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Marketing y Publicidad,marketing-y-publicidad,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Agencias de Marketing,agencias-de-marketing,negocio_empresa,profesionales,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Servicios Profesionales,Diseño Gráfico,diseno-grafico,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Diseño Industrial,diseno-industrial,negocio_empresa,profesionales,negocio_servicios_local,Medio,Profesional,destacado,Profesional,,999,si,0,0.03,0.09,1.61,1.73,3.08,35.96,997.27,961.31,96.23,verde,Medio,4.63,"Arquetipo negocio_servicios_local, formulario negocio_empresa, baseline 5 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.0016 GB). Egress 0.03 MXN (0.0149 GB). Firestore 0.09 MXN (5668 lecturas, 902 escrituras). Plan schema: destacado; cupo 6 fotos.","Confianza (cédula/RFC), citas y cotizaciones; consumo medio predecible."
Servicios Profesionales,Diseño de Interiores,diseno-de-interiores,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Branding e Identidad Corporativa,branding-e-identidad-corporativa,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Fotografía Profesional,fotografia-profesional,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Producción de Video,produccion-de-video,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Relaciones Públicas,relaciones-publicas,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Investigación de Mercados,investigacion-de-mercados,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Desarrollo Organizacional,desarrollo-organizacional,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Franquicias,franquicias,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Seguros,seguros,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Agentes de Seguros,agentes-de-seguros,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Asesoría Patrimonial,asesoria-patrimonial,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Asesoría en Inversiones,asesoria-en-inversiones,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
Servicios Profesionales,Comercio Internacional,comercio-internacional,persona_independiente,profesionales,persona_servicio_general,Bajo,Basico,basico,Basico,,249,si,0,0,0.03,1.4,1.43,2.28,8.96,247.57,238.61,95.83,verde,Bajo,2.28,"Arquetipo persona_servicio_general, formulario persona_independiente, baseline 3 fotos en mapa. Mensajes internos: módulo dashboard/SPEC-MESSENGER (texto; adjuntos en diseño, storage MVP limitado). Video en chat y videollamadas: no operativas (SPEC-MESSENGER post-MVP). Costo storage 0 MXN (0.00067 GB). Egress 0 MXN (0 GB). Firestore 0.03 MXN (1928 lecturas, 232 escrituras). Plan schema: basico; cupo 3 fotos.",Presencia en directorio + contacto básico; bajo costo infra por perfil.
